%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1683048089.040688138,3758,1683048089.040688138,-8.32971,-6.55551,-4.88828,0.000172192,0.0144165,-0.999627,0.0231735
1683048089.096286845,3759,1683048089.096286845,-8.34527,-6.53698,-4.88371,0.000652229,0.00861589,-0.999683,0.0236636
1683048089.143967214,3760,1683048089.143967214,-8.39446,-6.49142,-4.88036,0.000288403,0.001554,-0.999689,0.0248924
1683048089.212199596,3761,1683048089.212199596,-8.46148,-6.4458,-4.89199,0.00369619,-0.000768493,-0.999633,0.0268076
1683048089.335930129,3762,1683048089.335930129,-8.53455,-6.39234,-4.89596,0.00604662,-0.00330264,-0.999695,0.0237231
1683048089.433626346,3763,1683048089.433626346,-8.6132,-6.3566,-4.89248,0.00852892,-0.0142029,-0.99954,0.0253915
1683048089.548351615,3764,1683048089.548351615,-8.67723,-6.34903,-4.88749,0.0083229,-0.0208754,-0.999419,0.0256109
1683048089.647325481,3765,1683048089.647325481,-8.74944,-6.34171,-4.89004,0.0127349,-0.0236767,-0.999316,0.0253869
1683048089.754270333,3766,1683048089.754270333,-8.82796,-6.32777,-4.90039,0.0239082,-0.0251134,-0.999086,0.0249962
1683048089.847426380,3767,1683048089.847426380,-8.89885,-6.28111,-4.90631,0.0324777,-0.0216847,-0.998932,0.0246909
1683048089.906738056,3768,1683048089.906738056,-8.92933,-6.27001,-4.9032,0.0406683,-0.0254671,-0.998485,0.0269472
1683048090.015015276,3769,1683048090.015015276,-8.93982,-6.20071,-4.90273,0.0369836,-0.0195857,-0.998915,0.0204289
1683048090.134539833,3770,1683048090.134539833,-8.9334,-6.19145,-4.89049,0.0365994,-0.0132498,-0.998815,0.0292064
1683048090.212437656,3771,1683048090.212437656,-8.88758,-6.17108,-4.87713,0.0396454,-0.0120288,-0.998388,0.0387951
1683048090.335185792,3772,1683048090.335185792,-8.86519,-6.14269,-4.79761,0.0381697,-0.0148796,-0.9979,0.0501633
1683048090.422227487,3773,1683048090.422227487,-8.8649,-6.10911,-4.67216,0.0325513,-0.014538,-0.997326,0.0637926
1683048090.571602680,3774,1683048090.571602680,-8.85427,-6.08728,-4.56112,0.0232089,-0.0218048,-0.996397,0.0786012
1683048090.626889491,3775,1683048090.626889491,-8.8374,-6.0402,-4.45943,0.015559,-0.0316947,-0.995076,0.0926156
1683048090.723924547,3776,1683048090.723924547,-8.82457,-6.01684,-4.35891,0.0131119,-0.0397044,-0.993647,0.104489
1683048090.837019839,3777,1683048090.837019839,-8.83433,-5.98825,-4.27877,0.0101147,-0.0463921,-0.991964,0.117276
1683048090.941341491,3778,1683048090.941341491,-8.83473,-5.98974,-4.2012,0.00947262,-0.047777,-0.990528,0.128383
1683048090.997621041,3779,1683048090.997621041,-8.82684,-6.0015,-4.16787,0.00829554,-0.0460736,-0.989612,0.135931
1683048091.104369256,3780,1683048091.104369256,-8.81718,-6.05144,-4.1415,0.00781484,-0.0320422,-0.98806,0.150495
1683048091.201416257,3781,1683048091.201416257,-8.80287,-6.08484,-4.12362,0.00726306,-0.025245,-0.986469,0.161829
1683048091.309062262,3782,1683048091.309062262,-8.83584,-6.07434,-4.10965,0.00616973,-0.0192085,-0.983655,0.178929
1683048091.413605213,3783,1683048091.413605213,-8.84431,-6.0771,-4.09671,0.00819255,-0.0129858,-0.983079,0.182539
1683048091.529524004,3784,1683048091.529524004,-8.85473,-6.08193,-4.09678,0.00898461,-0.0130638,-0.981556,0.190518
1683048091.623304878,3785,1683048091.623304878,-8.86689,-6.08806,-4.1051,0.00987402,-0.0128411,-0.98016,0.197546
1683048091.735763856,3786,1683048091.735763856,-8.86011,-6.13176,-4.1012,0.010782,-0.0144119,-0.978622,0.204877
1683048091.826198444,3787,1683048091.826198444,-8.83388,-6.18283,-4.11586,0.0126056,-0.0149514,-0.975567,0.218831
1683048091.938426422,3788,1683048091.938426422,-8.8043,-6.23857,-4.13674,0.013499,-0.0175464,-0.974278,0.22426
1683048092.031552184,3789,1683048092.031552184,-8.77283,-6.28352,-4.14057,0.0144953,-0.0174405,-0.973781,0.226354
1683048092.103643959,3790,1683048092.103643959,-8.75735,-6.30473,-4.14572,0.0173456,-0.0161065,-0.973181,0.228818
1683048092.202146188,3791,1683048092.202146188,-8.7331,-6.32752,-4.15302,0.0204101,-0.0150493,-0.971248,0.236715
1683048092.307418223,3792,1683048092.307418223,-8.72334,-6.33198,-4.15268,0.0194586,-0.0160869,-0.968835,0.246416
1683048092.410432562,3793,1683048092.410432562,-8.71954,-6.37702,-4.14647,0.0152933,-0.0170812,-0.968027,0.249798
1683048092.510671775,3794,1683048092.510671775,-8.69436,-6.41248,-4.14226,0.00930674,-0.0195995,-0.966666,0.255119
1683048092.608431407,3795,1683048092.608431407,-8.67584,-6.45556,-4.12481,0.00488468,-0.0188453,-0.96582,0.258481
1683048092.720664188,3796,1683048092.720664188,-8.68163,-6.48594,-4.10742,0.00441458,-0.023056,-0.96583,0.258109
1683048092.824840350,3797,1683048092.824840350,-8.68164,-6.51481,-4.1204,0.00914389,-0.022139,-0.965641,0.258775
1683048092.922343291,3798,1683048092.922343291,-8.6978,-6.53681,-4.17979,0.0152948,-0.0218258,-0.965126,0.260427
1683048093.040519448,3799,1683048093.040519448,-8.69091,-6.57462,-4.2185,0.0179044,-0.0156798,-0.965317,0.259994
1683048093.140831395,3800,1683048093.140831395,-8.65799,-6.6283,-4.2419,0.0190034,-0.0123608,-0.965063,0.261036
1683048093.380735562,3801,1683048093.380735562,-8.6106,-6.66992,-4.26283,0.0170152,-0.010909,-0.965112,0.261056
1683048093.576001235,3802,1683048093.576001235,-8.56912,-6.71239,-4.28566,0.0114905,-0.0114553,-0.965022,0.261668
1683048093.660729896,3803,1683048093.660729896,-8.52681,-6.75912,-4.30976,0.00780241,-0.0153915,-0.965102,0.261307
1683048093.783421612,3804,1683048093.783421612,-8.48946,-6.78505,-4.32177,0.00497793,-0.0144648,-0.965099,0.261439
1683048093.912229911,3805,1683048093.912229911,-8.46178,-6.80161,-4.3441,0.00488381,-0.0139325,-0.963946,0.265687
1683048094.022170317,3806,1683048094.022170317,-8.41809,-6.83061,-4.36099,0.00517355,-0.0137189,-0.961738,0.273579
1683048094.110586761,3807,1683048094.110586761,-8.42952,-6.88436,-4.36302,0.00795506,-0.0132202,-0.959747,0.280441
1683048094.181154413,3808,1683048094.181154413,-8.41774,-6.9187,-4.36619,0.00849609,-0.0182641,-0.957201,0.288723
1683048094.268089719,3809,1683048094.268089719,-8.44537,-6.95357,-4.38795,0.0111914,-0.0180987,-0.952847,0.302705
1683048094.405712113,3810,1683048094.405712113,-8.43165,-6.99244,-4.40672,0.0103341,-0.0222517,-0.950767,0.308935
1683048094.505066485,3811,1683048094.505066485,-8.41531,-7.02321,-4.41763,0.00766419,-0.0285041,-0.948592,0.315123
1683048094.596911829,3812,1683048094.596911829,-8.41184,-7.05326,-4.42998,0.00559487,-0.028842,-0.949584,0.312134
1683048094.664907363,3813,1683048094.664907363,-8.39818,-7.10445,-4.4386,0.00459295,-0.033298,-0.947168,0.318971
1683048094.762911581,3814,1683048094.762911581,-8.37624,-7.15135,-4.45249,0.00249331,-0.0396881,-0.944617,0.325758
1683048094.833509122,3815,1683048094.833509122,-8.35568,-7.20029,-4.46364,0.000419021,-0.0419879,-0.942638,0.331166
1683048094.889267809,3816,1683048094.889267809,-8.32072,-7.24031,-4.46582,-0.000455742,-0.0436617,-0.941022,0.335515
1683048094.942958608,3817,1683048094.942958608,-8.29575,-7.25939,-4.48028,0.000573538,-0.0431522,-0.939316,0.340327
1683048095.000671335,3818,1683048095.000671335,-8.27836,-7.2666,-4.4918,0.00352595,-0.0427055,-0.939348,0.340279
1683048095.070217388,3819,1683048095.070217388,-8.26314,-7.28546,-4.51257,0.00738606,-0.0414017,-0.93798,0.344129
1683048095.130056337,3820,1683048095.130056337,-8.23336,-7.31203,-4.51899,0.0118961,-0.0368022,-0.937445,0.345978
1683048095.237329287,3821,1683048095.237329287,-8.20061,-7.34115,-4.52813,0.0103911,-0.0367908,-0.937104,0.346952
1683048095.336166928,3822,1683048095.336166928,-8.17573,-7.38207,-4.53305,0.00946705,-0.0366659,-0.936782,0.347858
1683048095.406505173,3823,1683048095.406505173,-8.14157,-7.42032,-4.53768,0.00597222,-0.030372,-0.935824,0.351106
1683048095.500510616,3824,1683048095.500510616,-8.09817,-7.48908,-4.54216,0.00229821,-0.0217903,-0.933252,0.358552
1683048095.613849513,3825,1683048095.613849513,-8.04518,-7.55292,-4.53421,-0.00117229,-0.0159272,-0.931733,0.362792
1683048095.708967462,3826,1683048095.708967462,-8.01017,-7.61263,-4.54281,-0.00832489,-0.011976,-0.930198,0.366768
1683048095.816333708,3827,1683048095.816333708,-7.98454,-7.65835,-4.52952,-0.0113253,-0.0151533,-0.928005,0.372087
1683048095.915267459,3828,1683048095.915267459,-7.96851,-7.69443,-4.52615,-0.01132,-0.0265955,-0.925476,0.377701
1683048096.029778971,3829,1683048096.029778971,-7.95529,-7.72874,-4.52673,-0.0132085,-0.0297941,-0.923086,0.383211
1683048096.132360053,3830,1683048096.132360053,-7.94741,-7.76767,-4.52414,-0.0135711,-0.0326189,-0.92085,0.388313
1683048096.248116574,3831,1683048096.248116574,-7.9363,-7.82112,-4.51784,-0.0131655,-0.0378924,-0.918229,0.394014
1683048096.334882196,3832,1683048096.334882196,-7.93277,-7.88269,-4.50781,-0.0114011,-0.0415569,-0.915283,0.400499
1683048096.435082691,3833,1683048096.435082691,-7.92562,-7.94826,-4.51471,-0.00999487,-0.0446394,-0.912553,0.406393
1683048096.501536083,3834,1683048096.501536083,-7.94361,-7.97236,-4.51623,-0.00889792,-0.0421171,-0.910889,0.4104
1683048096.605774606,3835,1683048096.605774606,-7.98501,-8.01594,-4.52151,-0.0108418,-0.0327087,-0.910367,0.412364
1683048096.715042317,3836,1683048096.715042317,-8.04235,-8.04304,-4.54083,-0.00844892,-0.0260991,-0.908981,0.415933
1683048096.807038185,3837,1683048096.807038185,-8.07853,-8.08286,-4.55054,-0.00252215,-0.0117891,-0.908847,0.416955
1683048096.911189798,3838,1683048096.911189798,-8.10005,-8.13628,-4.5577,-0.000957614,-0.0139608,-0.908784,0.417032
1683048097.029319189,3839,1683048097.029319189,-8.11589,-8.19259,-4.55039,-0.00189805,-0.019308,-0.908721,0.416954
1683048097.121822978,3840,1683048097.121822978,-8.13495,-8.26924,-4.53516,-0.00469509,-0.023156,-0.908444,0.417338
1683048097.219267520,3841,1683048097.219267520,-8.14668,-8.32119,-4.51864,-0.00722079,-0.0272564,-0.907788,0.41848
1683048097.323807075,3842,1683048097.323807075,-8.16107,-8.36813,-4.50555,-0.0126693,-0.0274302,-0.906822,0.420429
1683048097.440620889,3843,1683048097.440620889,-8.17157,-8.42408,-4.48503,-0.0139662,-0.0252803,-0.906507,0.421202
1683048097.534477795,3844,1683048097.534477795,-8.18277,-8.47705,-4.46569,-0.0142938,-0.0227681,-0.906782,0.420741
1683048097.598593352,3845,1683048097.598593352,-8.22799,-8.50135,-4.45771,-0.0145885,-0.0172494,-0.908383,0.417527
1683048097.715384622,3846,1683048097.715384622,-8.30315,-8.52603,-4.42771,-0.00791705,-0.011257,-0.908288,0.418118
1683048097.809850067,3847,1683048097.809850067,-8.40273,-8.54311,-4.40569,-0.00418089,-0.0113863,-0.908766,0.41713
1683048097.913947771,3848,1683048097.913947771,-8.46392,-8.56994,-4.38369,-0.00319633,-0.0109575,-0.908288,0.41819
1683048098.010000419,3849,1683048098.010000419,-8.52173,-8.59506,-4.35693,-0.00419949,-0.00906892,-0.908323,0.41815
1683048098.113887989,3850,1683048098.113887989,-8.56714,-8.63841,-4.333,-0.00156505,-0.00488708,-0.904081,0.427331
1683048098.246529639,3851,1683048098.246529639,-8.5911,-8.69357,-4.30485,-0.00044891,-0.00639298,-0.901107,0.43355
1683048098.347575174,3852,1683048098.347575174,-8.62157,-8.73834,-4.26865,0.00305376,-0.00601366,-0.898384,0.439159
1683048098.425481202,3853,1683048098.425481202,-8.68283,-8.75596,-4.24992,0.0101162,-0.00670262,-0.895912,0.444066
1683048098.549075538,3854,1683048098.549075538,-8.74862,-8.77778,-4.24312,0.0151176,-0.00946043,-0.893987,0.447739
1683048098.635374306,3855,1683048098.635374306,-8.8286,-8.78023,-4.23357,0.0161176,-0.0170692,-0.892814,0.449813
1683048098.706493521,3856,1683048098.706493521,-8.88267,-8.78953,-4.21754,0.0168984,-0.0185056,-0.892255,0.450835
1683048098.879604991,3857,1683048098.879604991,-8.941,-8.79719,-4.19793,0.0168957,-0.0185638,-0.891823,0.451687
1683048098.977083246,3858,1683048098.977083246,-9.02503,-8.80078,-4.17163,0.0203918,-0.0178322,-0.893168,0.448906
1683048099.098491542,3859,1683048099.098491542,-9.07583,-8.83508,-4.14633,0.0217212,-0.0138554,-0.893058,0.449204
1683048099.223180831,3860,1683048099.223180831,-9.12349,-8.85539,-4.1134,0.0283568,-0.00766823,-0.892653,0.449787
1683048099.307934137,3861,1683048099.307934137,-9.15711,-8.87533,-4.10688,0.0303141,-0.0038232,-0.892508,0.449996
1683048099.356235273,3862,1683048099.356235273,-9.21007,-8.87895,-4.09984,0.0332848,0.00201945,-0.892145,0.450516
1683048099.426435296,3863,1683048099.426435296,-9.2487,-8.88506,-4.1048,0.0348345,0.00121669,-0.891906,0.450876
1683048099.556357548,3864,1683048099.556357548,-9.26587,-8.89921,-4.09126,0.0339092,-0.00276798,-0.892185,0.450387
1683048099.648970818,3865,1683048099.648970818,-9.26613,-8.87239,-4.08243,0.0311324,-0.00151147,-0.892597,0.449777
1683048099.761869380,3866,1683048099.761869380,-9.25,-8.83815,-4.07469,0.0287015,-0.0039984,-0.891618,0.451861
1683048099.825111922,3867,1683048099.825111922,-9.25007,-8.79505,-4.05155,0.0292531,-0.00838706,-0.891713,0.451577
1683048099.938808542,3868,1683048099.938808542,-9.27037,-8.74222,-4.02993,0.0337434,-0.0153183,-0.891815,0.450881
1683048100.013870874,3869,1683048100.013870874,-9.2744,-8.7035,-4.01623,0.0329648,-0.0122241,-0.892035,0.450596
1683048100.112280826,3870,1683048100.112280826,-9.25248,-8.6697,-4.00278,0.0356066,-0.00778731,-0.89181,0.450939
1683048100.212122965,3871,1683048100.212122965,-9.23848,-8.6228,-3.98706,0.039392,-0.00745508,-0.891552,0.451141
1683048100.320080059,3872,1683048100.320080059,-9.23025,-8.56687,-3.97228,0.0400584,-0.0096793,-0.892258,0.449642
1683048100.458387697,3873,1683048100.458387697,-9.18825,-8.51042,-3.96155,0.0420858,-0.0135738,-0.891717,0.450428
1683048100.532391780,3874,1683048100.532391780,-9.14193,-8.44618,-3.94461,0.04241,-0.0196788,-0.891069,0.451453
1683048100.657365794,3875,1683048100.657365794,-9.06671,-8.38917,-3.93153,0.0396896,-0.0296413,-0.891969,0.449375
1683048100.736786580,3876,1683048100.736786580,-8.98366,-8.33115,-3.9217,0.0340116,-0.0345203,-0.891534,0.450355
1683048100.840217991,3877,1683048100.840217991,-8.88877,-8.25379,-3.90345,0.0231943,-0.0401675,-0.891286,0.451062
1683048100.910424574,3878,1683048100.910424574,-8.83517,-8.20427,-3.88404,0.0225183,-0.0414486,-0.890932,0.451681
1683048101.017738277,3879,1683048101.017738277,-8.74684,-8.16036,-3.86531,0.0184887,-0.0381782,-0.891831,0.450375
1683048101.107715232,3880,1683048101.107715232,-8.66981,-8.10448,-3.86921,0.0176079,-0.0292599,-0.891258,0.452209
1683048101.221447981,3881,1683048101.221447981,-8.54787,-8.05896,-3.86839,0.014664,-0.0186816,-0.891105,0.453175
1683048101.309846224,3882,1683048101.309846224,-8.43125,-8.01569,-3.85095,0.0103806,-0.0119999,-0.891424,0.452892
1683048101.417146773,3883,1683048101.417146773,-8.33431,-7.97641,-3.82304,0.00331953,-0.0133576,-0.892329,0.451176
1683048101.528332696,3884,1683048101.528332696,-8.24805,-7.91115,-3.79993,0.00031345,-0.0148402,-0.889871,0.455971
1683048101.629414248,3885,1683048101.629414248,-8.1687,-7.86122,-3.77584,0.000314817,-0.0184185,-0.890103,0.455387
1683048101.726840764,3886,1683048101.726840764,-8.07734,-7.82811,-3.76201,0.00162238,-0.0215171,-0.890769,0.453944
1683048101.845022314,3887,1683048101.845022314,-7.9656,-7.80441,-3.75803,0.00229956,-0.0223567,-0.890664,0.454106
1683048101.995621153,3888,1683048101.995621153,-7.84664,-7.77779,-3.75903,0.00279875,-0.0221244,-0.890618,0.454206
1683048102.053552738,3889,1683048102.053552738,-7.77387,-7.75087,-3.76148,0.00313326,-0.0221771,-0.890713,0.454014
1683048102.103534787,3890,1683048102.103534787,-7.65271,-7.74301,-3.76804,0.00127218,-0.0174465,-0.890539,0.454571
1683048102.203627227,3891,1683048102.203627227,-7.52085,-7.72597,-3.78312,-0.0022715,-0.00798362,-0.890521,0.454867
1683048102.318956896,3892,1683048102.318956896,-7.39863,-7.70025,-3.79848,-0.0046144,0.00182554,-0.891089,0.453802
1683048102.413311109,3893,1683048102.413311109,-7.27502,-7.688,-3.80838,-0.0061548,0.0102078,-0.890739,0.454359
1683048102.519575856,3894,1683048102.519575856,-7.16845,-7.67462,-3.82528,-0.00625351,0.0148624,-0.890604,0.454493
1683048102.626264566,3895,1683048102.626264566,-7.05774,-7.66779,-3.82895,-0.00411775,0.015664,-0.890847,0.454015
1683048102.732496330,3896,1683048102.732496330,-6.96065,-7.65262,-3.84393,-0.00317398,0.0130148,-0.890677,0.454438
1683048102.828444214,3897,1683048102.828444214,-6.8537,-7.6465,-3.86708,-0.00126874,0.00811372,-0.890801,0.454319
1683048102.928720892,3898,1683048102.928720892,-6.76843,-7.62052,-3.89915,0.00140763,0.00131841,-0.890923,0.45415
1683048103.033464727,3899,1683048103.033464727,-6.70077,-7.58313,-3.93406,0.00197108,-0.00289048,-0.890969,0.45405
1683048103.104181601,3900,1683048103.104181601,-6.63956,-7.56912,-3.95683,0.0021041,-0.00590292,-0.890866,0.454223
1683048103.307820837,3901,1683048103.307820837,-6.56269,-7.55201,-3.9868,0.00173089,-0.00621376,-0.890485,0.454967
1683048103.458388796,3902,1683048103.458388796,-6.48053,-7.53852,-4.01729,0.00361673,0.000618813,-0.890801,0.45438
1683048103.549767098,3903,1683048103.549767098,-6.38146,-7.52084,-4.05856,0.00599777,0.00500316,-0.890984,0.453968
1683048103.608510905,3904,1683048103.608510905,-6.28185,-7.50948,-4.09643,0.00561508,0.00730973,-0.890862,0.45418
1683048103.662884039,3905,1683048103.662884039,-6.19454,-7.48898,-4.12365,0.00531839,0.00921019,-0.890933,0.45401
1683048103.734625831,3906,1683048103.734625831,-6.10029,-7.46201,-4.15036,0.00424132,0.00564251,-0.891176,0.453602
1683048103.837193911,3907,1683048103.837193911,-6.01909,-7.4387,-4.17048,0.00356539,-0.00123503,-0.890886,0.454212
1683048104.018101522,3908,1683048104.018101522,-5.95586,-7.40835,-4.18171,0.00210482,-0.00653354,-0.89081,0.454324
1683048104.202570873,3909,1683048104.202570873,-5.88443,-7.3819,-4.19981,0.000642164,-0.00624126,-0.890676,0.454595
1683048104.304479390,3910,1683048104.304479390,-5.79839,-7.35353,-4.22057,0.000158576,-0.00592855,-0.890923,0.454116
1683048104.358161733,3911,1683048104.358161733,-5.73629,-7.33605,-4.23514,-0.0014512,-0.00477812,-0.890777,0.454413
1683048104.418299064,3912,1683048104.418299064,-5.64536,-7.31247,-4.24597,-0.00498861,-0.00367462,-0.891041,0.45388
1683048104.480878532,3913,1683048104.480878532,-5.53223,-7.29168,-4.2413,-0.00999653,-0.00342654,-0.891224,0.453441
1683048104.544529605,3914,1683048104.544529605,-5.42298,-7.27725,-4.21469,-0.0155779,0.000413794,-0.89147,0.452812
1683048104.650756712,3915,1683048104.650756712,-5.32534,-7.26148,-4.18077,-0.0192532,0.0061899,-0.891615,0.452343
1683048104.766587425,3916,1683048104.766587425,-5.25364,-7.23341,-4.14326,-0.0220572,0.012216,-0.89195,0.45143
1683048104.923569004,3917,1683048104.923569004,-5.18131,-7.20419,-4.11702,-0.0244783,0.0179853,-0.891744,0.451519
1683048105.049100087,3918,1683048105.049100087,-5.11921,-7.1661,-4.08022,-0.0247691,0.0261451,-0.891792,0.45101
1683048105.110768122,3919,1683048105.110768122,-5.07128,-7.12445,-4.05756,-0.0256659,0.0278016,-0.891768,0.450907
1683048105.173052282,3920,1683048105.173052282,-5.02958,-7.07225,-4.02596,-0.0223206,0.0257885,-0.891575,0.451587
1683048105.247925067,3921,1683048105.247925067,-4.97495,-7.05177,-3.9918,-0.0179193,0.0225505,-0.891685,0.45174
1683048105.310671777,3922,1683048105.310671777,-4.94932,-7.03293,-3.97285,-0.0144566,0.0207741,-0.891681,0.451956
1683048105.417581977,3923,1683048105.417581977,-4.92832,-6.98755,-3.94904,-0.00611883,0.0149445,-0.891627,0.452482
1683048105.507239378,3924,1683048105.507239378,-4.91087,-6.94427,-3.9213,-0.00149742,0.00912726,-0.89129,0.453339
1683048105.631331719,3925,1683048105.631331719,-4.88816,-6.91342,-3.90899,-0.000831167,0.0034163,-0.892191,0.451645
1683048105.756986636,3926,1683048105.756986636,-4.86976,-6.90991,-3.89389,-0.00357866,-0.0029473,-0.892982,0.450068
1683048105.818198609,3927,1683048105.818198609,-4.85512,-6.89439,-3.87973,-0.00483913,-0.0103561,-0.892883,0.450143
1683048105.927526997,3928,1683048105.927526997,-4.83474,-6.87502,-3.86476,-0.00673005,-0.0122398,-0.892538,0.450756
1683048106.031998932,3929,1683048106.031998932,-4.80411,-6.83896,-3.83547,-0.00695665,-0.0133463,-0.892116,0.451556
1683048106.132393148,3930,1683048106.132393148,-4.78981,-6.79758,-3.79655,-0.00833034,-0.00975497,-0.891732,0.452382
1683048106.260866243,3931,1683048106.260866243,-4.74681,-6.7759,-3.76907,-0.00896346,-0.0110164,-0.891654,0.452496
1683048106.337103426,3932,1683048106.337103426,-4.70476,-6.74904,-3.7461,-0.00935202,-0.0113228,-0.891013,0.45374
1683048106.407705564,3933,1683048106.407705564,-4.68682,-6.73273,-3.73158,-0.00692132,-0.0122424,-0.89106,0.453668
1683048106.508528504,3934,1683048106.508528504,-4.67014,-6.71233,-3.72178,-0.00648223,-0.0116387,-0.890706,0.454385
1683048106.607724538,3935,1683048106.607724538,-4.6383,-6.71828,-3.72617,-0.00948583,-0.00672566,-0.891072,0.453713
1683048106.716317590,3936,1683048106.716317590,-4.60178,-6.72358,-3.71992,-0.00784685,-0.00529821,-0.891324,0.453269
1683048106.819642395,3937,1683048106.819642395,-4.58284,-6.71848,-3.72212,-0.00425451,-0.00581896,-0.891746,0.452479
1683048106.916720149,3938,1683048106.916720149,-4.56047,-6.70061,-3.72009,0.000648732,-0.0109117,-0.890319,0.455207
1683048107.031859753,3939,1683048107.031859753,-4.54917,-6.66444,-3.71083,0.00121598,-0.0119926,-0.890151,0.455507
1683048107.137001613,3940,1683048107.137001613,-4.54623,-6.64647,-3.70065,-0.000772467,-0.01017,-0.890019,0.455808
1683048107.226020120,3941,1683048107.226020120,-4.53903,-6.63075,-3.69468,0.00107564,-0.0114624,-0.889319,0.457143
1683048107.330716555,3942,1683048107.330716555,-4.53598,-6.63384,-3.68881,-0.000758281,-0.00862988,-0.889935,0.456005
1683048107.439424461,3943,1683048107.439424461,-4.5249,-6.65177,-3.6863,0.000435473,-0.00695099,-0.889425,0.457029
1683048107.515274096,3944,1683048107.515274096,-4.50843,-6.67925,-3.67138,-0.0035122,0.00043531,-0.890256,0.455446
1683048107.704081099,3945,1683048107.704081099,-4.49638,-6.71042,-3.65677,-0.00415109,0.00254078,-0.89088,0.454213
1683048107.770935222,3946,1683048107.770935222,-4.46531,-6.75132,-3.63606,-0.0035976,0.00423125,-0.890965,0.454038
1683048107.824463896,3947,1683048107.824463896,-4.45269,-6.78791,-3.61915,-0.0024246,0.00453266,-0.890828,0.454313
1683048107.917221707,3948,1683048107.917221707,-4.44591,-6.80597,-3.60288,-0.00313024,0.00484279,-0.890971,0.454024
1683048108.017415496,3949,1683048108.017415496,-4.44626,-6.81935,-3.59077,-0.00345773,0.00471155,-0.89111,0.453749
1683048108.125382093,3950,1683048108.125382093,-4.4443,-6.8326,-3.56277,-0.00266248,0.00207366,-0.890885,0.454217
1683048108.252928072,3951,1683048108.252928072,-4.45948,-6.82674,-3.53094,-0.00339841,-0.000121395,-0.890714,0.454551
1683048108.345476765,3952,1683048108.345476765,-4.4813,-6.8126,-3.50253,-0.00277259,-0.00251688,-0.890323,0.455314
1683048108.437585480,3953,1683048108.437585480,-4.49759,-6.79353,-3.46827,-0.00265428,-0.0093886,-0.890179,0.455506
1683048108.562800526,3954,1683048108.562800526,-4.5206,-6.7787,-3.4296,-0.00136209,-0.0164881,-0.889585,0.456469
1683048108.648925004,3955,1683048108.648925004,-4.53302,-6.75122,-3.40625,0.00449351,-0.0247736,-0.888845,0.457516
1683048108.707622049,3956,1683048108.707622049,-4.54199,-6.72072,-3.37534,0.00701171,-0.0310153,-0.888423,0.457923
1683048108.808183545,3957,1683048108.808183545,-4.5363,-6.69656,-3.33623,0.0069658,-0.0348888,-0.887915,0.45863
1683048109.009243860,3958,1683048109.009243860,-4.5102,-6.68269,-3.29095,0.00634186,-0.0337289,-0.887925,0.458707
1683048109.225213950,3959,1683048109.225213950,-4.47811,-6.6592,-3.22988,0.0065878,-0.0317844,-0.888244,0.458224
1683048109.327288077,3960,1683048109.327288077,-4.42565,-6.66344,-3.17519,0.00316045,-0.0246937,-0.889229,0.456785
1683048109.379503576,3961,1683048109.379503576,-4.37509,-6.68079,-3.11296,0.00333576,-0.0185254,-0.889956,0.455658
1683048109.430162704,3962,1683048109.430162704,-4.32217,-6.69585,-3.04691,0.00453894,-0.0133693,-0.889352,0.457005
1683048109.483777663,3963,1683048109.483777663,-4.29331,-6.69493,-2.9823,0.00714321,-0.0111792,-0.889992,0.455783
1683048109.552471134,3964,1683048109.552471134,-4.27586,-6.69042,-2.91229,0.00646116,-0.0062775,-0.888857,0.458096
1683048109.644926395,3965,1683048109.644926395,-4.2535,-6.6862,-2.83893,0.00982691,-0.00826004,-0.889324,0.457097
1683048109.722261144,3966,1683048109.722261144,-4.25503,-6.67685,-2.7845,0.0100779,-0.00979098,-0.889064,0.457568
1683048109.821526936,3967,1683048109.821526936,-4.25817,-6.66966,-2.7141,0.0105209,-0.00875808,-0.888904,0.457889
1683048109.925596519,3968,1683048109.925596519,-4.26816,-6.65592,-2.65557,0.0108738,-0.0110995,-0.888797,0.458038
1683048110.028916922,3969,1683048110.028916922,-4.27156,-6.6373,-2.60917,0.00957757,-0.011644,-0.888418,0.458788
1683048110.122216963,3970,1683048110.122216963,-4.27666,-6.61768,-2.56038,0.00650808,-0.01308,-0.889595,0.456516
1683048110.226459683,3971,1683048110.226459683,-4.27432,-6.61317,-2.50819,0.00560702,-0.0164284,-0.889702,0.456211
1683048110.334903657,3972,1683048110.334903657,-4.26327,-6.61511,-2.47367,0.00492411,-0.0158625,-0.888985,0.457635
1683048110.543348866,3973,1683048110.543348866,-4.24699,-6.62588,-2.44531,0.00379343,-0.013541,-0.888959,0.457772
1683048110.619924641,3974,1683048110.619924641,-4.23074,-6.63505,-2.42906,0.00536228,-0.0113659,-0.888962,0.457808
1683048110.677347136,3975,1683048110.677347136,-4.21377,-6.64843,-2.41864,0.00527685,-0.00956312,-0.889426,0.456949
1683048110.755005090,3976,1683048110.755005090,-4.19141,-6.67492,-2.41137,0.00647466,-0.00844707,-0.889937,0.45596
1683048110.819705084,3977,1683048110.819705084,-4.17745,-6.66997,-2.40241,0.00707803,-0.00699392,-0.889788,0.456265
