time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577840654.09947300,0.06110793,0.00842445,0.00000805,51270.00000000,0.05941117,0.000000,0.000000
1577840654.19930291,0.06106114,0.00367800,0.00000555,51276.00000000,0.02723293,0.000000,0.000000
1577840654.29994798,0.06100524,0.00346321,0.00000516,51292.00000000,0.02053324,0.000000,0.000000
1577840654.39978504,0.06094948,0.00331878,0.00000447,51303.00000000,0.02052390,0.000000,0.000000
1577840654.49963593,0.06088917,0.00206168,0.00000450,51311.00000000,0.01710985,0.000000,0.000000
1577840654.59947705,0.06082968,0.00203737,0.00000504,51323.00000000,0.01757855,0.000000,0.000000
1577840654.69932485,0.06076948,0.00310902,0.00000441,51331.00000000,0.01694194,0.000000,0.000000
1577840654.79995298,0.06070794,0.00180417,0.00000543,51285.00000000,0.01584842,0.000000,0.000000
1577840654.89979291,0.06065015,0.00225984,0.00000496,51291.00000000,0.01846045,0.000000,0.000000
1577840654.99963498,0.06059169,0.00245174,0.00000526,51305.00000000,0.01785523,0.000000,0.000000
1577840655.09946895,0.06054966,0.00234772,0.00000781,51297.00000000,0.02978354,0.000000,0.000000
1577840655.19930696,0.06052271,0.00277677,0.00001052,51301.00000000,0.04076924,0.000000,0.000000
1577840655.29994798,0.06061855,0.00275034,0.00000720,51310.00000000,0.13097020,0.000000,0.000000
1577840655.39977503,0.06067217,0.00765988,0.00000705,51311.00000000,0.10008027,0.000000,0.000000
1577840655.49960613,0.06062882,0.00206956,0.00000488,51322.00000000,0.02872326,0.000000,0.000000
1577840655.59944391,0.06061856,0.00265793,0.00000758,51326.00000000,0.05305759,0.000000,0.000000
1577840655.69928598,0.06059076,0.00271380,0.00000308,51321.00000000,0.04007372,0.000000,0.000000
1577840655.79991603,0.06053190,0.00327012,0.00000499,51314.00000000,0.01703722,0.000000,0.000000
1577840655.89974189,0.06048110,0.00289041,0.00000512,51317.00000000,0.02288253,0.000000,0.000000
1577840655.99958205,0.06042764,0.00286469,0.00000491,51313.00000000,0.02081575,0.000000,0.000000
1577840656.09942389,0.06037625,0.00722119,0.00000552,51321.00000000,0.02224723,0.000000,0.000000
1577840656.19966793,0.06031859,0.00293511,0.00000477,51328.00000000,0.01747710,0.000000,0.000000
1577840656.29951406,0.06026308,0.00336169,0.00000488,51335.00000000,0.01896188,0.000000,0.000000
1577840656.39936805,0.06021584,0.00811397,0.00000523,51318.00000000,0.02501973,0.000000,0.000000
1577840656.49959993,0.06019941,0.00292847,0.00000513,51303.00000000,0.04794584,0.000000,0.000000
1577840656.59943914,0.06014956,0.00399258,0.00000506,51300.00000000,0.02290925,0.000000,0.000000
1577840656.69928694,0.06009362,0.00295559,0.00000484,51286.00000000,0.01825154,0.000000,0.000000
1577840656.79992795,0.06004699,0.00424036,0.00000484,51292.00000000,0.02512064,0.000000,0.000000
1577840656.89976811,0.06000043,0.00507326,0.00000508,51297.00000000,0.02508553,0.000000,0.000000
1577840656.99961090,0.05994699,0.00308027,0.00000548,51300.00000000,0.01981364,0.000000,0.000000
1577840657.09944510,0.05990087,0.00335648,0.00000600,51306.00000000,0.02521253,0.000000,0.000000
1577840657.19928002,0.05986551,0.00318987,0.00000522,51310.00000000,0.03324398,0.000000,0.000000
1577840657.29991817,0.05983059,0.00335941,0.00000554,51317.00000000,0.03349794,0.000000,0.000000
1577840657.39976192,0.05977858,0.00347373,0.00000509,51330.00000000,0.02050904,0.000000,0.000000
1577840657.49960303,0.05973792,0.00844429,0.00000599,51334.00000000,0.02900115,0.000000,0.000000
1577840657.59945488,0.05968620,0.00324178,0.00000501,51334.00000000,0.02053161,0.000000,0.000000
1577840657.69929600,0.05965600,0.00349071,0.00000617,51342.00000000,0.03676955,0.000000,0.000000
1577840657.79993296,0.05961424,0.00351734,0.00000601,51348.00000000,0.02791995,0.000000,0.000000
1577840657.89976192,0.05969212,0.00347461,0.00000819,51352.00000000,0.11887963,0.000000,0.000000
1577840657.99960089,0.05966116,0.00274316,0.00000655,51359.00000000,0.03609962,0.000000,0.000000
1577840658.09943700,0.05961279,0.00319012,0.00000547,51370.00000000,0.02275226,0.000000,0.000000
1577840658.19928288,0.05957259,0.00243106,0.00000502,51361.00000000,0.02890112,0.000000,0.000000
1577840658.29991913,0.05951714,0.00218237,0.00000495,51363.00000000,0.01715725,0.000000,0.000000
1577840658.39976597,0.05949532,0.00246254,0.00001028,51368.00000000,0.04279913,0.000000,0.000000
1577840658.49960613,0.05960848,0.00326339,0.00000633,51365.00000000,0.14628891,0.000000,0.000000
1577840658.59944296,0.05973216,0.00354050,0.00000492,51366.00000000,0.15459619,0.000000,0.000000
1577840658.69966888,0.05983722,0.00340276,0.00001007,51364.00000000,0.14052453,0.000000,0.000000
1577840658.79950905,0.05984294,0.00360191,0.00000763,51378.00000000,0.06423663,0.000000,0.000000
1577840658.89934897,0.05981603,0.00367388,0.00000832,51370.00000000,0.03909433,0.000000,0.000000
1577840658.99998212,0.05983709,0.00399942,0.00000663,51377.00000000,0.07607825,0.000000,0.000000
1577840659.09981799,0.05980099,0.00461670,0.00000607,51396.00000000,0.03193406,0.000000,0.000000
1577840659.19965482,0.05981279,0.00921798,0.00000826,51415.00000000,0.06892914,0.000000,0.000000
1577840659.29949903,0.05980633,0.00393587,0.00000614,51408.00000000,0.05481042,0.000000,0.000000
1577840659.39933896,0.05981618,0.00389308,0.00000735,51442.00000000,0.06744894,0.000000,0.000000
1577840659.49998307,0.05980594,0.00416060,0.00000912,51443.00000000,0.05186052,0.000000,0.000000
1577840659.59982204,0.05982201,0.00396879,0.00000741,51439.00000000,0.07230529,0.000000,0.000000
1577840659.69966888,0.05980847,0.00402731,0.00000534,51474.00000000,0.04927665,0.000000,0.000000
1577840659.79950500,0.05980086,0.00508696,0.00000770,51509.00000000,0.05387232,0.000000,0.000000
1577840659.89934587,0.05977753,0.00417592,0.00000565,51554.00000000,0.04157759,0.000000,0.000000
1577840659.99997807,0.05973239,0.00505488,0.00000553,51628.00000000,0.02447738,0.000000,0.000000
1577840660.09981585,0.05969313,0.00499861,0.00000583,51771.00000000,0.02899856,0.000000,0.000000
1577840660.19966006,0.05964582,0.00593872,0.00000537,51892.00000000,0.02259725,0.000000,0.000000
1577840660.29949594,0.05961674,0.01978828,0.00000489,52097.00000000,0.03681744,0.000000,0.000000
1577840660.39932585,0.05961244,0.00529804,0.00000787,52274.00000000,0.05623565,0.000000,0.000000
1577840660.49996805,0.05963796,0.00514895,0.00000778,52469.00000000,0.07969857,0.000000,0.000000
1577840660.59981489,0.05962580,0.00430093,0.00000903,52561.00000000,0.05006029,0.000000,0.000000
1577840660.69968104,0.05960803,0.02399550,0.00000653,52729.00000000,0.04560521,0.000000,0.000000
1577840660.79951787,0.05959741,0.00378509,0.00000823,52615.00000000,0.05121661,0.000000,0.000000
1577840660.89935684,0.05960110,0.00385508,0.00000584,52823.00000000,0.06251120,0.000000,0.000000
1577840660.99960613,0.05959544,0.00516989,0.00001061,52929.00000000,0.05511815,0.000000,0.000000
1577840661.09944797,0.05956693,0.00500086,0.00000775,53023.00000000,0.03699207,0.000000,0.000000
1577840661.19930601,0.05956070,0.01021376,0.00000592,53208.00000000,0.05461697,0.000000,0.000000
1577840661.29996300,0.05956870,0.00550410,0.00000872,53361.00000000,0.06591938,0.000000,0.000000
1577840661.39981198,0.05954746,0.00876518,0.00000794,53471.00000000,0.04266585,0.000000,0.000000
1577840661.49964690,0.05953633,0.00472282,0.00000720,53551.00000000,0.05067919,0.000000,0.000000
1577840661.59949112,0.05951741,0.01321609,0.00000797,53751.00000000,0.04443760,0.000000,0.000000
1577840661.69933200,0.05948533,0.00949300,0.00000575,53640.00000000,0.03388438,0.000000,0.000000
1577840661.79997206,0.05946591,0.00430424,0.00000532,53728.00000000,0.04394642,0.000000,0.000000
1577840661.89981699,0.05957252,0.00524740,0.00000627,53840.00000000,0.14486004,0.000000,0.000000
1577840661.99964809,0.05956526,0.00351567,0.00000810,53904.00000000,0.05375351,0.000000,0.000000
1577840662.09948277,0.05954426,0.00444206,0.00000552,53964.00000000,0.04270239,0.000000,0.000000
1577840662.19932485,0.05956408,0.01970127,0.00000555,53957.00000000,0.07547412,0.000000,0.000000
1577840662.29996395,0.05955839,0.00562411,0.00000788,54045.00000000,0.05498990,0.000000,0.000000
1577840662.39981484,0.05954254,0.00595718,0.00000601,54125.00000000,0.04677811,0.000000,0.000000
1577840662.49966383,0.05953941,0.00360919,0.00000556,53723.00000000,0.05701842,0.000000,0.000000
1577840662.59950495,0.05964877,0.00404969,0.00000647,53805.00000000,0.14789995,0.000000,0.000000
1577840662.69934487,0.05972944,0.00443491,0.00000853,53939.00000000,0.12491324,0.000000,0.000000
1577840662.79998207,0.05982193,0.00348820,0.00000804,54107.00000000,0.13464445,0.000000,0.000000
1577840662.89983487,0.05976999,0.00353124,0.00000545,54158.00000000,0.01770290,0.000000,0.000000
1577840662.99967217,0.05971608,0.00287044,0.00000507,54139.00000000,0.01599266,0.000000,0.000000
1577840663.09949398,0.05966453,0.00306200,0.00000543,54164.00000000,0.01780291,0.000000,0.000000
1577840663.19933009,0.05960934,0.00235023,0.00000524,54185.00000000,0.01474623,0.000000,0.000000
1577840663.29995799,0.05955487,0.00332641,0.00000499,54293.00000000,0.01521149,0.000000,0.000000
1577840663.39977813,0.05949833,0.00286790,0.00000463,54280.00000000,0.01341970,0.000000,0.000000
1577840663.49961090,0.05964113,0.01179218,0.00000710,54284.00000000,0.17616865,0.000000,0.000000
1577840663.59945703,0.05965455,0.00164626,0.00000783,52532.00000000,0.07061916,0.000000,0.000000
1577840663.69929290,0.05959841,0.00157513,0.00000536,52615.00000000,0.01367249,0.000000,0.000000
1577840663.79993486,0.05959596,0.00146817,0.00000542,52679.00000000,0.05758924,0.000000,0.000000
1577840663.89976811,0.05955776,0.00143007,0.00000828,52708.00000000,0.02823218,0.000000,0.000000
1577840663.99959922,0.05955832,0.00144385,0.00000911,52736.00000000,0.06001665,0.000000,0.000000
1577840664.09942603,0.05951733,0.00159268,0.00000684,52743.00000000,0.02582836,0.000000,0.000000
1577840664.19966102,0.05954995,0.00205796,0.00000655,52761.00000000,0.08639271,0.000000,0.000000
1577840664.29949498,0.05956615,0.01440280,0.00000499,52836.00000000,0.07292053,0.000000,0.000000
1577840664.39933991,0.05950813,0.00188553,0.00000474,52880.00000000,0.01163548,0.000000,0.000000
1577840664.49995708,0.05946500,0.00337539,0.00000669,52892.00000000,0.02384196,0.000000,0.000000
1577840664.59979296,0.05940669,0.00166822,0.00000467,52879.00000000,0.01118458,0.000000,0.000000
1577840664.69964004,0.05934988,0.00165713,0.00000472,52955.00000000,0.01231108,0.000000,0.000000
1577840664.79948497,0.05929366,0.00217542,0.00000461,53028.00000000,0.01268751,0.000000,0.000000
1577840664.89932799,0.05924595,0.00260859,0.00000487,53019.00000000,0.01964324,0.000000,0.000000
1577840664.99996805,0.05919131,0.00209568,0.00000467,53086.00000000,0.01379181,0.000000,0.000000
1577840665.09980702,0.05913938,0.00312608,0.00000496,53160.00000000,0.01592854,0.000000,0.000000
1577840665.19966316,0.05914618,0.00345090,0.00000860,53166.00000000,0.06481131,0.000000,0.000000
1577840665.29951906,0.05920169,0.01351018,0.00000472,53286.00000000,0.10550023,0.000000,0.000000
1577840665.39935303,0.05919047,0.00343046,0.00000728,53296.00000000,0.04982038,0.000000,0.000000
1577840665.49960184,0.05914973,0.00334694,0.00000416,53466.00000000,0.02509505,0.000000,0.000000
1577840665.59944510,0.05912609,0.00433408,0.00000473,53590.00000000,0.03933686,0.000000,0.000000
1577840665.69967484,0.05907905,0.00458408,0.00000479,53648.00000000,0.01965829,0.000000,0.000000
1577840665.79951596,0.05904876,0.00427516,0.00000737,53741.00000000,0.03363169,0.000000,0.000000
1577840665.89935303,0.05904790,0.01674045,0.00000572,53818.00000000,0.05833330,0.000000,0.000000
1577840665.99998808,0.05902639,0.00490776,0.00000769,53942.00000000,0.04093001,0.000000,0.000000
1577840666.09981704,0.05899395,0.01601118,0.00000490,53932.00000000,0.03167834,0.000000,0.000000
1577840666.19965386,0.05896108,0.01601049,0.00000492,54010.00000000,0.03125684,0.000000,0.000000
1577840666.29949689,0.05893144,0.00384191,0.00000703,53906.00000000,0.03391616,0.000000,0.000000
1577840666.39933205,0.05890318,0.00380212,0.00000765,54010.00000000,0.03501821,0.000000,0.000000
1577840666.49995899,0.05887152,0.00369740,0.00000710,54078.00000000,0.03208895,0.000000,0.000000
1577840666.59980011,0.05886030,0.00357230,0.00001212,54059.00000000,0.04935500,0.000000,0.000000
1577840666.69964790,0.05882924,0.00349684,0.00000516,54087.00000000,0.03249467,0.000000,0.000000
1577840666.79947710,0.05881641,0.00354977,0.00000629,54110.00000000,0.04792586,0.000000,0.000000
1577840666.89930797,0.05878026,0.00346552,0.00000512,54116.00000000,0.02805060,0.000000,0.000000
1577840666.99994802,0.05878052,0.00315875,0.00000507,54118.00000000,0.05899893,0.000000,0.000000
1577840667.09978390,0.05874300,0.00763880,0.00000592,54116.00000000,0.02677573,0.000000,0.000000
1577840667.19962120,0.05869539,0.00249276,0.00000497,54144.00000000,0.01808399,0.000000,0.000000
1577840667.29946184,0.05867369,0.00264131,0.00000575,54171.00000000,0.04014527,0.000000,0.000000
1577840667.39930105,0.05863139,0.00243048,0.00000521,54133.00000000,0.02246227,0.000000,0.000000
1577840667.49995208,0.05858760,0.00741543,0.00000520,54156.00000000,0.02110624,0.000000,0.000000
1577840667.59979606,0.05855952,0.00302911,0.00000523,54188.00000000,0.03448905,0.000000,0.000000
1577840667.69964290,0.05851006,0.00246679,0.00000524,54149.00000000,0.01607892,0.000000,0.000000
1577840667.79949117,0.05846870,0.00766696,0.00000530,54133.00000000,0.02294298,0.000000,0.000000
1577840667.89934111,0.05842053,0.00236430,0.00000542,54126.00000000,0.01698641,0.000000,0.000000
1577840667.99996495,0.05837763,0.00533458,0.00000578,54128.00000000,0.02144872,0.000000,0.000000
1577840668.09979916,0.05833316,0.00213659,0.00000559,54116.00000000,0.01999941,0.000000,0.000000
1577840668.19964504,0.05830254,0.00214903,0.00000540,54091.00000000,0.03187410,0.000000,0.000000
1577840668.29949498,0.05826115,0.00768786,0.00000555,54117.00000000,0.02250089,0.000000,0.000000
1577840668.39931297,0.05821225,0.00200546,0.00000522,54130.00000000,0.01591254,0.000000,0.000000
1577840668.49994707,0.05818660,0.00220181,0.00000750,54157.00000000,0.03597170,0.000000,0.000000
1577840668.59977603,0.05814313,0.00254770,0.00000511,54155.00000000,0.02045980,0.000000,0.000000
1577840668.69961596,0.05811765,0.00194183,0.00000542,54133.00000000,0.03599672,0.000000,0.000000
1577840668.79945493,0.05809378,0.00228503,0.00000832,54115.00000000,0.03735590,0.000000,0.000000
1577840668.89928389,0.05806265,0.01836320,0.00000486,54133.00000000,0.03097206,0.000000,0.000000
1577840668.99990988,0.05803125,0.00228691,0.00000484,54128.00000000,0.03068782,0.000000,0.000000
1577840669.09973598,0.05801369,0.00183952,0.00000467,54140.00000000,0.04270293,0.000000,0.000000
1577840669.19957495,0.05796872,0.00218542,0.00000493,54150.00000000,0.01870427,0.000000,0.000000
1577840669.29943919,0.05794115,0.00239308,0.00000801,54158.00000000,0.03384396,0.000000,0.000000
1577840669.39967799,0.05789195,0.00211074,0.00000509,54139.00000000,0.01484695,0.000000,0.000000
1577840669.49953413,0.05784287,0.00231744,0.00000511,54138.00000000,0.01484674,0.000000,0.000000
1577840669.59938312,0.05779579,0.00212616,0.00000498,54148.00000000,0.01650916,0.000000,0.000000
1577840669.69962120,0.05774525,0.00165590,0.00000459,54139.00000000,0.01336893,0.000000,0.000000
1577840669.79946280,0.05770199,0.00167708,0.00000510,54153.00000000,0.01967798,0.000000,0.000000
1577840669.89929914,0.05765205,0.00174501,0.00000503,54154.00000000,0.01370149,0.000000,0.000000
1577840669.99993014,0.05760234,0.00188736,0.00000507,54163.00000000,0.01380489,0.000000,0.000000
1577840670.09978199,0.05755365,0.00288670,0.00000507,54154.00000000,0.01461721,0.000000,0.000000
1577840670.19964600,0.05750310,0.00155715,0.00000489,54137.00000000,0.01286364,0.000000,0.000000
1577840670.29947996,0.05745302,0.00189354,0.00000484,54144.00000000,0.01318586,0.000000,0.000000
1577840670.39931011,0.05740369,0.00230771,0.00000497,54152.00000000,0.01374004,0.000000,0.000000
1577840670.49994493,0.05747601,0.00157186,0.00000555,54163.00000000,0.12155110,0.000000,0.000000
1577840670.59979105,0.05742811,0.00151219,0.00000542,54167.00000000,0.01494348,0.000000,0.000000
1577840670.69963503,0.05738028,0.00166668,0.00000491,54173.00000000,0.01491058,0.000000,0.000000
1577840670.79948282,0.05736280,0.00435401,0.00000637,54191.00000000,0.04182431,0.000000,0.000000
1577840670.89932299,0.05731585,0.00323204,0.00000508,54205.00000000,0.01552581,0.000000,0.000000
1577840670.99995589,0.05738937,0.00195472,0.00000757,54219.00000000,0.12289337,0.000000,0.000000
1577840671.09978008,0.05748065,0.00198805,0.00000485,54176.00000000,0.13890534,0.000000,0.000000
1577840671.19961095,0.05751701,0.00501329,0.00000605,54186.00000000,0.08998264,0.000000,0.000000
1577840671.29944181,0.05747344,0.00178836,0.00000655,54191.00000000,0.01852634,0.000000,0.000000
1577840671.39928079,0.05743938,0.00220379,0.00000507,54199.00000000,0.02695734,0.000000,0.000000
1577840671.49992204,0.05746583,0.00228655,0.00000828,54205.00000000,0.08116500,0.000000,0.000000
1577840671.59975910,0.05755805,0.00247026,0.00001241,54233.00000000,0.14027614,0.000000,0.000000
1577840671.69959807,0.05755371,0.00192226,0.00000849,54200.00000000,0.05365676,0.000000,0.000000
1577840671.79942703,0.05759100,0.00191376,0.00000999,54222.00000000,0.09111903,0.000000,0.000000
1577840671.89965200,0.05763719,0.00207814,0.00000525,54195.00000000,0.09920216,0.000000,0.000000
1577840671.99950385,0.05759031,0.00193995,0.00000503,54191.00000000,0.01535773,0.000000,0.000000
1577840672.09933496,0.05754652,0.00181702,0.00000514,54174.00000000,0.01804365,0.000000,0.000000
1577840672.19998407,0.05749965,0.00200027,0.00000565,54172.00000000,0.01518040,0.000000,0.000000
1577840672.29982901,0.05745207,0.00241695,0.00000516,54191.00000000,0.01443914,0.000000,0.000000
1577840672.39966416,0.05740668,0.00283757,0.00000558,54184.00000000,0.01632995,0.000000,0.000000
1577840672.49949217,0.05735881,0.00248453,0.00000542,54228.00000000,0.01398743,0.000000,0.000000
1577840672.59932208,0.05743459,0.00187227,0.00000584,54230.00000000,0.12616240,0.000000,0.000000
1577840672.69995213,0.05739200,0.00273500,0.00000583,54263.00000000,0.01872561,0.000000,0.000000
1577840672.79978800,0.05741946,0.00544367,0.00000559,54278.00000000,0.08238000,0.000000,0.000000
1577840672.89962912,0.05739479,0.00187015,0.00000772,54312.00000000,0.03493737,0.000000,0.000000
1577840672.99945998,0.05737555,0.00196364,0.00000989,54375.00000000,0.03985610,0.000000,0.000000
1577840673.09930015,0.05732617,0.00162733,0.00000564,54403.00000000,0.01229177,0.000000,0.000000
1577840673.19994283,0.05727581,0.00167496,0.00000554,54426.00000000,0.01129086,0.000000,0.000000
1577840673.29979587,0.05722662,0.00163692,0.00000581,54440.00000000,0.01226494,0.000000,0.000000
1577840673.39963293,0.05717710,0.00200395,0.00000534,54444.00000000,0.01187160,0.000000,0.000000
1577840673.49946809,0.05712646,0.00130083,0.00000502,54428.00000000,0.01074129,0.000000,0.000000
1577840673.59929895,0.05707709,0.00133413,0.00000533,54444.00000000,0.01180686,0.000000,0.000000
1577840673.69994116,0.05710143,0.00145952,0.00000510,54440.00000000,0.07944533,0.000000,0.000000
1577840673.79978013,0.05706224,0.00141890,0.00000669,54434.00000000,0.02103945,0.000000,0.000000
1577840673.89961910,0.05702449,0.01224993,0.00000495,54433.00000000,0.02229400,0.000000,0.000000
1577840673.99946189,0.05697769,0.00201444,0.00000507,54443.00000000,0.01387421,0.000000,0.000000
1577840674.09930301,0.05693721,0.00740929,0.00000480,54433.00000000,0.01962058,0.000000,0.000000
1577840674.19994283,0.05689653,0.00576792,0.00000483,54455.00000000,0.01934523,0.000000,0.000000
1577840674.29977703,0.05685124,0.00261311,0.00000479,54482.00000000,0.01500653,0.000000,0.000000
1577840674.39961600,0.05680584,0.00206329,0.00000492,54567.00000000,0.01481336,0.000000,0.000000
1577840674.49946809,0.05675882,0.00196774,0.00000462,54580.00000000,0.01321009,0.000000,0.000000
1577840674.59929395,0.05671230,0.00207951,0.00000453,54586.00000000,0.01359502,0.000000,0.000000
1577840674.69992900,0.05666308,0.00157897,0.00000482,54632.00000000,0.01098022,0.000000,0.000000
1577840674.79977608,0.05666334,0.00170077,0.00000479,54634.00000000,0.05691229,0.000000,0.000000
1577840674.89961910,0.05663134,0.00145085,0.00000777,54604.00000000,0.02687135,0.000000,0.000000
1577840674.99946189,0.05663789,0.00119599,0.00000465,54596.00000000,0.06272883,0.000000,0.000000
1577840675.09929395,0.05659548,0.00135882,0.00000454,54598.00000000,0.01707253,0.000000,0.000000
1577840675.19993591,0.05666084,0.00105366,0.00000637,54607.00000000,0.11764069,0.000000,0.000000
1577840675.29976797,0.05662527,0.00111987,0.00000692,54601.00000000,0.02340346,0.000000,0.000000
1577840675.39962697,0.05659785,0.00177112,0.00000763,54615.00000000,0.03096610,0.000000,0.000000
1577840675.49947381,0.05655951,0.00137421,0.00000678,54614.00000000,0.02066520,0.000000,0.000000
1577840675.59930801,0.05651122,0.00146886,0.00000526,54625.00000000,0.01126262,0.000000,0.000000
1577840675.69994497,0.05646407,0.00164044,0.00000527,54613.00000000,0.01223843,0.000000,0.000000
1577840675.79978609,0.05642249,0.00676439,0.00000535,54617.00000000,0.01738268,0.000000,0.000000
1577840675.89962506,0.05637645,0.00170461,0.00000551,54657.00000000,0.01309828,0.000000,0.000000
1577840675.99945807,0.05633192,0.00328912,0.00000531,54634.00000000,0.01443354,0.000000,0.000000
1577840676.09929013,0.05628839,0.00345202,0.00000565,54666.00000000,0.01527644,0.000000,0.000000
1577840676.19993496,0.05625688,0.00187835,0.00000549,54638.00000000,0.02654305,0.000000,0.000000
1577840676.29976082,0.05621074,0.00157651,0.00000584,54644.00000000,0.01266048,0.000000,0.000000
1577840676.39962292,0.05616458,0.00138315,0.00000542,54646.00000000,0.01254072,0.000000,0.000000
1577840676.49947381,0.05611672,0.00120587,0.00000554,54614.00000000,0.01084464,0.000000,0.000000
1577840676.59931111,0.05616970,0.00125874,0.00000907,54623.00000000,0.10633789,0.000000,0.000000
1577840676.69994283,0.05613405,0.00585846,0.00000777,54629.00000000,0.02233627,0.000000,0.000000
1577840676.79978609,0.05612450,0.00605798,0.00000511,54640.00000000,0.04706718,0.000000,0.000000
1577840676.89961696,0.05607851,0.00128584,0.00000487,54629.00000000,0.01238028,0.000000,0.000000
1577840676.99945998,0.05602997,0.00135448,0.00000513,54624.00000000,0.00986870,0.000000,0.000000
1577840677.09930706,0.05598064,0.00112815,0.00000467,54626.00000000,0.00901835,0.000000,0.000000
1577840677.19994497,0.05593200,0.00100671,0.00000472,54632.00000000,0.00958394,0.000000,0.000000
1577840677.29978395,0.05588300,0.00109456,0.00000472,54632.00000000,0.00913180,0.000000,0.000000
1577840677.39963198,0.05583512,0.00116242,0.00000505,54634.00000000,0.01011013,0.000000,0.000000
1577840677.49947500,0.05578648,0.00107191,0.00000467,54641.00000000,0.00928683,0.000000,0.000000
1577840677.59931493,0.05573824,0.00114846,0.00000473,54647.00000000,0.00957735,0.000000,0.000000
1577840677.69995999,0.05569046,0.00106390,0.00000487,54653.00000000,0.00991401,0.000000,0.000000
1577840677.79980397,0.05564220,0.00106660,0.00000470,54655.00000000,0.00936279,0.000000,0.000000
1577840677.89964485,0.05560970,0.01486096,0.00000494,54661.00000000,0.02441213,0.000000,0.000000
1577840677.99948215,0.05556100,0.00101774,0.00000450,54438.00000000,0.00875634,0.000000,0.000000
1577840678.09931278,0.05551237,0.00100208,0.00000455,54449.00000000,0.00873222,0.000000,0.000000
1577840678.19994712,0.05546422,0.00128100,0.00000457,54466.00000000,0.00908981,0.000000,0.000000
1577840678.29978180,0.05542422,0.00101675,0.00000458,54470.00000000,0.01686498,0.000000,0.000000
1577840678.39963198,0.05538832,0.01305189,0.00000463,54476.00000000,0.02074597,0.000000,0.000000
1577840678.49947119,0.05534072,0.00097753,0.00000475,54495.00000000,0.00935965,0.000000,0.000000
1577840678.59932208,0.05529249,0.00093820,0.00000477,54489.00000000,0.00865276,0.000000,0.000000
1577840678.69995284,0.05524489,0.00095142,0.00000484,54489.00000000,0.00916671,0.000000,0.000000
1577840678.79978704,0.05519672,0.00094826,0.00000471,54494.00000000,0.00852416,0.000000,0.000000
1577840678.89962792,0.05515087,0.00095070,0.00000483,54491.00000000,0.01067171,0.000000,0.000000
1577840678.99948812,0.05516658,0.00102944,0.00000491,54493.00000000,0.07043051,0.000000,0.000000
1577840679.09932208,0.05512670,0.00076143,0.00000634,54498.00000000,0.01635425,0.000000,0.000000
1577840679.19996214,0.05507853,0.00074342,0.00000474,54504.00000000,0.00821670,0.000000,0.000000
1577840679.29980111,0.05503251,0.00080401,0.00000478,54508.00000000,0.01020750,0.000000,0.000000
1577840679.39963913,0.05498533,0.00071790,0.00000473,54495.00000000,0.00898014,0.000000,0.000000
1577840679.49948215,0.05493871,0.00080868,0.00000458,54504.00000000,0.00943685,0.000000,0.000000
1577840679.59932804,0.05489047,0.00084737,0.00000447,54507.00000000,0.00776458,0.000000,0.000000
1577840679.69996119,0.05486343,0.00057022,0.00000751,54507.00000000,0.02842173,0.000000,0.000000
1577840679.79979491,0.05481400,0.00069695,0.00000476,54511.00000000,0.00642212,0.000000,0.000000
1577840679.89963007,0.05479092,0.00098321,0.00000951,54515.00000000,0.03216740,0.000000,0.000000
1577840679.99947119,0.05474450,0.00070055,0.00000482,54500.00000000,0.00920784,0.000000,0.000000
1577840680.09931397,0.05469687,0.00068286,0.00000484,54511.00000000,0.00792336,0.000000,0.000000
1577840680.19994020,0.05464927,0.00062674,0.00000488,54509.00000000,0.00785611,0.000000,0.000000
1577840680.29977703,0.05460191,0.00084451,0.00000484,54506.00000000,0.00800158,0.000000,0.000000
1577840680.39963603,0.05455480,0.00086818,0.00000481,54506.00000000,0.00815304,0.000000,0.000000
1577840680.49947500,0.05450737,0.00075253,0.00000493,54512.00000000,0.00774081,0.000000,0.000000
1577840680.59931016,0.05446046,0.00089386,0.00000489,54518.00000000,0.00816123,0.000000,0.000000
1577840680.69995284,0.05441329,0.00077028,0.00000504,54503.00000000,0.00781029,0.000000,0.000000
1577840680.79978895,0.05436750,0.00077703,0.00000577,54506.00000000,0.00907474,0.000000,0.000000
1577840680.89962196,0.05432061,0.00076845,0.00000482,54509.00000000,0.00789966,0.000000,0.000000
1577840680.99946690,0.05427321,0.00076885,0.00000497,54513.00000000,0.00730600,0.000000,0.000000
1577840681.09930706,0.05422563,0.00075631,0.00000483,54521.00000000,0.00702455,0.000000,0.000000
1577840681.19994020,0.05417831,0.00078384,0.00000487,54530.00000000,0.00719025,0.000000,0.000000
1577840681.29977393,0.05419295,0.00073791,0.00000484,54515.00000000,0.06873990,0.000000,0.000000
1577840681.39961815,0.05415559,0.00073687,0.00000497,54522.00000000,0.01698814,0.000000,0.000000
1577840681.49946594,0.05410845,0.00067646,0.00000476,54524.00000000,0.00715421,0.000000,0.000000
1577840681.59929609,0.05406142,0.00072703,0.00000488,54534.00000000,0.00717590,0.000000,0.000000
1577840681.69993401,0.05402530,0.00081213,0.00000716,54534.00000000,0.01797390,0.000000,0.000000
1577840681.79977179,0.05397874,0.00070873,0.00000482,54538.00000000,0.00746511,0.000000,0.000000
1577840681.89960909,0.05393247,0.00082271,0.00000485,54546.00000000,0.00766695,0.000000,0.000000
